Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
CC_2D,1,172,193,70,86,0.7005758157389635,0.7011589260422713,0.7005758157389635,0.7338403041825095,0.7002045739459314,0.2275700569152832,0,0,0,0,0,0
CC_2D,2,162,180,63,116,0.6564299424184261,0.6678124189448565,0.6564299424184261,0.7407407407407407,0.6552209963363552,0.025068998336791992,0,0,0,0,0,0
CC_2D,3,166,177,75,103,0.6583493282149712,0.6613940634432666,0.6583493282149712,0.7023809523809523,0.6579614894750707,0.02368021011352539,0,0,0,0,0,0
CC_2D,4,165,187,79,90,0.6756238003838771,0.6756478537627266,0.6756238003838771,0.7030075187969925,0.6753340900597036,0.023412466049194336,0,0,0,0,0,0
CC_2D,5,277,0,243,1,0.5316698656429942,0.2842388897091392,0.5316698656429942,0.0,0.37043664824248723,0.023401975631713867,0,0,0,0,0,0
CC_2D,6,197,166,60,98,0.6967370441458733,0.7067840024478337,0.6967370441458733,0.7345132743362832,0.6980578211423097,0.023648977279663086,0,0,0,0,0,0
CC_2D,7,165,186,83,87,0.6737044145873321,0.6735816038336007,0.6737044145873321,0.6914498141263941,0.6736032749962817,0.023604631423950195,0,0,0,0,0,0
CC_2D,8,161,184,77,99,0.6621880998080614,0.6632983992617686,0.6621880998080614,0.7049808429118773,0.6615571465040471,0.02358078956604004,0,0,0,0,0,0
CC_2D,9,282,0,238,1,0.5412667946257198,0.29457404399822823,0.5412667946257198,0.0,0.3815155737959619,0.024559497833251953,0,0,0,0,0,0
CC_2D,10,188,152,75,106,0.6525911708253359,0.6600693472668284,0.6525911708253359,0.6696035242290749,0.6540263565713572,0.028514623641967773,0,0,0,0,0,0
CC_2D_retrained,1_retrained,172,193,70,86,0.7005758157389635,0.7011589260422713,0.7005758157389635,0.7338403041825095,0.7002045739459314,0,0,0,0,0,0,0
CC_3D,1,68,236,27,190,0.5834932821497121,0.63411365590587,0.5834932821497121,0.8973384030418251,0.5365984517652724,0.025022268295288086,0,0,0,0,0,0
CC_3D,2,67,220,23,211,0.5508637236084453,0.6353026459220598,0.5508637236084453,0.9053497942386831,0.4987778804344731,0.024891376495361328,0,0,0,0,0,0
CC_3D,3,61,215,37,208,0.5297504798464492,0.5672243414456484,0.5297504798464492,0.8531746031746031,0.4797613755423878,0.024474620819091797,0,0,0,0,0,0
CC_3D,4,56,237,29,199,0.5623800383877159,0.5999841518603956,0.5623800383877159,0.8909774436090225,0.5059632199747364,0.024455547332763672,0,0,0,0,0,0
CC_3D,5,277,0,243,1,0.5316698656429942,0.2842388897091392,0.5316698656429942,0.0,0.37043664824248723,0.024378538131713867,0,0,0,0,0,0
CC_3D,6,82,202,24,213,0.54510556621881,0.6491600123741262,0.54510556621881,0.8938053097345132,0.5049679782147274,0.025122642517089844,0,0,0,0,0,0
CC_3D,7,67,231,38,185,0.5719769673704415,0.5953408755352133,0.5719769673704415,0.8587360594795539,0.5297811372752305,0.024322032928466797,0,0,0,0,0,0
CC_3D,8,64,229,32,196,0.5623800383877159,0.6026224078882992,0.5623800383877159,0.8773946360153256,0.5138901926723312,0.024666547775268555,0,0,0,0,0,0
CC_3D,9,282,0,238,1,0.5412667946257198,0.29457404399822823,0.5412667946257198,0.0,0.3815155737959619,0.02481675148010254,0,0,0,0,0,0
CC_3D,10,64,197,30,230,0.5009596928982726,0.5852179462619796,0.5009596928982726,0.8678414096916299,0.4486469144023161,0.024320363998413086,0,0,0,0,0,0
CC_3D_retrained,1_retrained,68,236,27,190,0.5834932821497121,0.63411365590587,0.5834932821497121,0.8973384030418251,0.5365984517652724,0,0,0,0,0,0,0
CC_4D,1,2,263,0,256,0.508637236084453,0.7510049963202526,0.508637236084453,1.0,0.3471632323770893,0.024153709411621094,0,0,0,0,0,0
CC_4D,2,277,2,241,1,0.5355086372360844,0.5962768362000608,0.5355086372360844,0.00823045267489712,0.3789513082005693,0.023671627044677734,0,0,0,0,0,0
