Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
CPCA_4D,10,227,110,117,67,0.6468330134357005,0.643146372900522,0.6468330134357005,0.4845814977973568,0.6388174524646852,0.8815708160400391,0,0,0,0,0,0
CPCA_4D_retrained,9_retrained,220,130,108,63,0.6717850287907869,0.672030621880513,0.6717850287907869,0.5462184873949579,0.6667373125848133,0,0,0,0,0,0,0
CPCA_5D,1,235,94,169,23,0.6314779270633397,0.6936149764393241,0.6314779270633397,0.3574144486692015,0.6013205276617095,0.9485476016998291,0,0,0,0,0,0
CPCA_5D,2,268,82,161,10,0.6717850287907869,0.7490517354908576,0.6717850287907869,0.3374485596707819,0.6328640227261373,0.8834638595581055,0,0,0,0,0,0
CPCA_5D,3,260,94,158,9,0.6794625719769674,0.7625741970958758,0.6794625719769674,0.373015873015873,0.6469547394135803,0.8806581497192383,0,0,0,0,0,0
CPCA_5D,4,242,91,175,13,0.6391554702495201,0.7307785249727282,0.6391554702495201,0.34210526315789475,0.6036544290383062,0.891442060470581,0,0,0,0,0,0
CPCA_5D,5,265,73,170,13,0.6487523992322457,0.7209669168897228,0.6487523992322457,0.3004115226337449,0.6036158015370617,0.8988127708435059,0,0,0,0,0,0
CPCA_5D,6,281,80,146,14,0.6928982725527831,0.741792543173269,0.6928982725527831,0.35398230088495575,0.6576315523630776,0.8804323673248291,0,0,0,0,0,0
CPCA_5D,7,247,87,182,5,0.6410748560460653,0.7667396235576156,0.6410748560460653,0.32342007434944237,0.5997279689248143,0.9035341739654541,0,0,0,0,0,0
CPCA_5D,8,244,99,162,16,0.6583493282149712,0.7311768026050041,0.6583493282149712,0.3793103448275862,0.6294664105032872,0.8817095756530762,0,0,0,0,0,0
CPCA_5D,9,263,81,157,20,0.6602687140115163,0.7064936504618381,0.6602687140115163,0.3403361344537815,0.6247242086474976,0.8807210922241211,0,0,0,0,0,0
CPCA_5D,10,280,69,158,14,0.6698656429942419,0.722948270351144,0.6698656429942419,0.3039647577092511,0.6256615080424397,0.8985953330993652,0,0,0,0,0,0
