Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
SVC_QKERNEL_9D_retrained,5_retrained,258,125,116,19,0.7393822393822393,0.7727547304753187,0.7393822393822393,0.5186721991701245,0.7259673941701592,0,0,0,0,0,0,0
SVC_QKERNEL_10D,1,259,121,132,7,0.7321772639691715,0.8003151271503826,0.7321772639691715,0.4782608695652174,0.7137208978552767,0.35722994804382324,0,0,0,0,0,0
SVC_QKERNEL_10D,2,255,117,143,4,0.7167630057803468,0.804137128579889,0.7167630057803468,0.45,0.6950583192304066,0.3548297882080078,0,0,0,0,0,0
SVC_QKERNEL_10D,3,259,128,122,10,0.7456647398843931,0.7991282755903314,0.7456647398843931,0.512,0.7308685188835359,0.36446094512939453,0,0,0,0,0,0
SVC_QKERNEL_10D,4,239,144,129,7,0.7379576107899807,0.8094618019436479,0.7379576107899807,0.5274725274725275,0.7262916433826911,0.36562514305114746,0,0,0,0,0,0
SVC_QKERNEL_10D,5,268,122,119,9,0.752895752895753,0.8036043194928336,0.752895752895753,0.5062240663900415,0.7368294950883368,0.35089588165283203,0,0,0,0,0,0
SVC_QKERNEL_10D,6,274,120,112,12,0.7606177606177607,0.7990823068543275,0.7606177606177607,0.5172413793103449,0.7455467634039064,0.3611421585083008,0,0,0,0,0,0
SVC_QKERNEL_10D,7,242,126,141,9,0.7104247104247104,0.7872496144036614,0.7104247104247104,0.47191011235955055,0.6930275603941972,0.3597691059112549,0,0,0,0,0,0
SVC_QKERNEL_10D,8,257,132,125,4,0.750965250965251,0.820531693645337,0.750965250965251,0.5136186770428015,0.7360595703762872,0.35669994354248047,0,0,0,0,0,0
SVC_QKERNEL_10D,9,265,125,115,13,0.752895752895753,0.7939376938232774,0.752895752895753,0.5208333333333334,0.7387087478272889,0.358597993850708,0,0,0,0,0,0
SVC_QKERNEL_10D,10,277,106,122,13,0.7393822393822393,0.7807350536231563,0.7393822393822393,0.4649122807017544,0.719064381399219,0.3520698547363281,0,0,0,0,0,0
SVC_QKERNEL_10D_retrained,6_retrained,272,120,112,14,0.7567567567567568,0.7921709022455291,0.7567567567567568,0.5172413793103449,0.7419808357415404,0,0,0,0,0,0,0
