Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
CPCA_3D,6,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,8.109608888626099,0,0,0,0,0,0
CPCA_3D,7,251,81,186,0,0.640926640926641,0.793758780028803,0.640926640926641,0.30337078651685395,0.5935049137234382,7.972003698348999,0,0,0,0,0,0
CPCA_3D,8,261,78,179,0,0.6544401544401545,0.7950201825201825,0.6544401544401545,0.3035019455252918,0.6062382089848183,6.955435037612915,0,0,0,0,0,0
CPCA_3D,9,278,80,160,0,0.6911196911196911,0.8039526806650094,0.6911196911196911,0.3333333333333333,0.6484113802549558,8.596997022628784,0,0,0,0,0,0
CPCA_3D,10,289,58,170,1,0.6698841698841699,0.7851895479014124,0.6698841698841699,0.2543859649122807,0.6099324949824803,7.4166259765625,0,0,0,0,0,0
CPCA_3D_retrained,retrain_3,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,7.939073801040649,0,0,0,0,0,0
CPCA_4D,1,266,74,179,0,0.6551059730250481,0.793838626572276,0.6551059730250481,0.2924901185770751,0.604123302628978,7.818333864212036,0,0,0,0,0,0
CPCA_4D,2,259,73,187,0,0.6396917148362236,0.7907626774497352,0.6396917148362236,0.28076923076923077,0.5863096401037613,7.870808124542236,0,0,0,0,0,0
CPCA_4D,3,269,76,174,0,0.6647398843930635,0.7964221871370972,0.6647398843930635,0.304,0.6162343991001354,7.898144006729126,0,0,0,0,0,0
CPCA_4D,4,246,91,182,0,0.649325626204239,0.798444168332343,0.649325626204239,0.3333333333333333,0.6090032761016105,7.321926832199097,0,0,0,0,0,0
CPCA_4D,5,276,81,160,1,0.6891891891891891,0.7980880298512878,0.6891891891891891,0.3360995850622407,0.6473449380669993,8.539643287658691,0,0,0,0,0,0
CPCA_4D,6,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,7.916823148727417,0,0,0,0,0,0
CPCA_4D,7,251,81,186,0,0.640926640926641,0.793758780028803,0.640926640926641,0.30337078651685395,0.5935049137234382,8.000819206237793,0,0,0,0,0,0
CPCA_4D,8,261,78,179,0,0.6544401544401545,0.7950201825201825,0.6544401544401545,0.3035019455252918,0.6062382089848183,7.3944878578186035,0,0,0,0,0,0
CPCA_4D,9,278,80,160,0,0.6911196911196911,0.8039526806650094,0.6911196911196911,0.3333333333333333,0.6484113802549558,7.81481409072876,0,0,0,0,0,0
CPCA_4D,10,289,58,170,1,0.6698841698841699,0.7851895479014124,0.6698841698841699,0.2543859649122807,0.6099324949824803,8.509208917617798,0,0,0,0,0,0
CPCA_4D_retrained,retrain_4,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,7.926987886428833,0,0,0,0,0,0
CPCA_5D,1,266,74,179,0,0.6551059730250481,0.793838626572276,0.6551059730250481,0.2924901185770751,0.604123302628978,8.938392877578735,0,0,0,0,0,0
CPCA_5D,2,259,72,188,0,0.6377649325626205,0.7901143568986995,0.6377649325626205,0.27692307692307694,0.5834339996347538,7.177580118179321,0,0,0,0,0,0
CPCA_5D,3,269,76,174,0,0.6647398843930635,0.7964221871370972,0.6647398843930635,0.304,0.6162343991001354,5.24852991104126,0,0,0,0,0,0
CPCA_5D,4,246,91,182,0,0.649325626204239,0.798444168332343,0.649325626204239,0.3333333333333333,0.6090032761016105,5.671814203262329,0,0,0,0,0,0
CPCA_5D,5,276,81,160,1,0.6891891891891891,0.7980880298512878,0.6891891891891891,0.3360995850622407,0.6473449380669993,6.36739706993103,0,0,0,0,0,0
