Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
SVC_3D,8,261,78,179,0,0.6544401544401545,0.7950201825201825,0.6544401544401545,0.3035019455252918,0.6062382089848183,0.3541848659515381,0,0,0,0,0,0
SVC_3D,9,278,80,160,0,0.6911196911196911,0.8039526806650094,0.6911196911196911,0.3333333333333333,0.6484113802549558,0.3569948673248291,0,0,0,0,0,0
SVC_3D,10,289,58,170,1,0.6698841698841699,0.7851895479014124,0.6698841698841699,0.2543859649122807,0.6099324949824803,0.3514981269836426,0,0,0,0,0,0
SVC_3D_retrained,retrain_3,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,0.42470502853393555,0,0,0,0,0,0
SVC_4D,1,266,74,179,0,0.6551059730250481,0.793838626572276,0.6551059730250481,0.2924901185770751,0.604123302628978,0.3443477153778076,0,0,0,0,0,0
SVC_4D,2,259,73,187,0,0.6396917148362236,0.7907626774497352,0.6396917148362236,0.28076923076923077,0.5863096401037613,0.3467590808868408,0,0,0,0,0,0
SVC_4D,3,269,76,174,0,0.6647398843930635,0.7964221871370972,0.6647398843930635,0.304,0.6162343991001354,0.35124993324279785,0,0,0,0,0,0
SVC_4D,4,246,91,182,0,0.649325626204239,0.798444168332343,0.649325626204239,0.3333333333333333,0.6090032761016105,0.34663820266723633,0,0,0,0,0,0
SVC_4D,5,276,81,160,1,0.6891891891891891,0.7980880298512878,0.6891891891891891,0.3360995850622407,0.6473449380669993,0.35045909881591797,0,0,0,0,0,0
SVC_4D,6,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,0.32460498809814453,0,0,0,0,0,0
SVC_4D,7,251,81,186,0,0.640926640926641,0.793758780028803,0.640926640926641,0.30337078651685395,0.5935049137234382,0.3454921245574951,0,0,0,0,0,0
SVC_4D,8,261,78,179,0,0.6544401544401545,0.7950201825201825,0.6544401544401545,0.3035019455252918,0.6062382089848183,0.3474600315093994,0,0,0,0,0,0
SVC_4D,9,278,80,160,0,0.6911196911196911,0.8039526806650094,0.6911196911196911,0.3333333333333333,0.6484113802549558,0.3250560760498047,0,0,0,0,0,0
SVC_4D,10,289,58,170,1,0.6698841698841699,0.7851895479014124,0.6698841698841699,0.2543859649122807,0.6099324949824803,0.34856390953063965,0,0,0,0,0,0
SVC_4D_retrained,retrain_4,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,0.4163529872894287,0,0,0,0,0,0
SVC_5D,1,266,74,179,0,0.6551059730250481,0.793838626572276,0.6551059730250481,0.2924901185770751,0.604123302628978,0.3337230682373047,0,0,0,0,0,0
SVC_5D,2,259,72,188,0,0.6377649325626205,0.7901143568986995,0.6377649325626205,0.27692307692307694,0.5834339996347538,0.35769104957580566,0,0,0,0,0,0
SVC_5D,3,269,76,174,0,0.6647398843930635,0.7964221871370972,0.6647398843930635,0.304,0.6162343991001354,0.3421008586883545,0,0,0,0,0,0
SVC_5D,4,246,91,182,0,0.649325626204239,0.798444168332343,0.649325626204239,0.3333333333333333,0.6090032761016105,0.35111522674560547,0,0,0,0,0,0
SVC_5D,5,276,81,160,1,0.6891891891891891,0.7980880298512878,0.6891891891891891,0.3360995850622407,0.6473449380669993,0.33600497245788574,0,0,0,0,0,0
SVC_5D,6,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,0.33261704444885254,0,0,0,0,0,0
SVC_5D,7,251,81,186,0,0.640926640926641,0.793758780028803,0.640926640926641,0.30337078651685395,0.5935049137234382,0.35384702682495117,0,0,0,0,0,0
SVC_5D,8,261,78,179,0,0.6544401544401545,0.7950201825201825,0.6544401544401545,0.3035019455252918,0.6062382089848183,0.3498191833496094,0,0,0,0,0,0
SVC_5D,9,277,80,160,1,0.6891891891891891,0.7977840540769602,0.6891891891891891,0.3333333333333333,0.6467713645283739,0.3386862277984619,0,0,0,0,0,0
SVC_5D,10,290,58,170,0,0.6718146718146718,0.7931005539701192,0.6718146718146718,0.2543859649122807,0.6114714114714115,0.33434009552001953,0,0,0,0,0,0
SVC_5D_retrained,retrain_5,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,0.427379846572876,0,0,0,0,0,0
SVC_6D,1,265,77,176,1,0.6589595375722543,0.7892055493211564,0.6589595375722543,0.30434782608695654,0.6110133148026571,0.3296687602996826,0,0,0,0,0,0
SVC_6D,2,259,84,176,0,0.6608863198458574,0.798090935264545,0.6608863198458574,0.3230769230769231,0.6171363141963215,0.32427120208740234,0,0,0,0,0,0
SVC_6D,3,269,76,174,0,0.6647398843930635,0.7964221871370972,0.6647398843930635,0.304,0.6162343991001354,0.32946085929870605,0,0,0,0,0,0
SVC_6D,4,246,91,182,0,0.649325626204239,0.798444168332343,0.649325626204239,0.3333333333333333,0.6090032761016105,0.327991247177124,0,0,0,0,0,0
